,Día de la semana,Electricidad (kW),Fotovoltaica (kW),Refrigeración (kW),Calefacción (kWh),Energía total (kWh),Temperatura (°C),Punto de rocío (°C),Humedad (%),Velocidad del viento (m/s),Presión (hPa),Ráfaga de viento (m/s)
2021-09-29,2,622526.39,78119.26,842848.59279,29257.277930000004,1494632.26072,27.175925925925924,12.824074074074074,42.208333333333336,2.9616400000000005,969.3682474583334,9.83488
2021-09-30,3,605597.16,108683.46,742693.61216,30060.29247,1378351.06463,26.50462962962963,9.328703703703704,35.333333333333336,3.5204400000000002,971.7951602916665,19.22272
2021-10-01,4,572670.06,108674.17,672813.21372,29729.12224,1275212.3959599999,26.608796296296294,5.6134259259259265,27.583333333333332,2.7567466666666665,974.0598086041667,0.0
2021-10-02,5,554486.59,96751.65,659017.11299,28908.52344,1242412.22643,27.314814814814813,5.983796296296297,27.854166666666668,1.87198,974.34906275,0.0
2021-10-03,6,541623.09,90228.90000000001,701647.40856,27970.69624,1271241.1948,28.75,7.8009259259259265,28.5,1.5273866666666667,972.8534071666667,0.0
2021-10-04,0,588927.17,74463.31,800413.73691,27563.32755,1416904.23446,29.502314814814813,9.155092592592593,29.083333333333332,3.2876066666666666,972.2537339375,11.62304
2021-10-05,1,618736.15,50848.83,842674.29027,29380.367750000005,1490790.8080199999,25.625,14.768518518518519,51.375,3.5204400000000002,972.3031187916666,9.38784
2021-10-06,2,591314.18,78978.76,740108.86335,29576.72532,1360999.76867,25.810185185185187,12.175925925925926,46.583333333333336,2.01168,972.4159984583333,0.0
2021-10-07,3,593691.8099999999,66335.86,707139.9778,28383.92635,1329215.71415,27.28009259259259,10.381944444444445,36.854166666666664,2.4773466666666666,972.7758023958332,9.38784
2021-10-08,4,583618.21,68807.11,724404.96597,28076.201800000003,1336099.37777,27.384259259259256,10.972222222222221,37.041666666666664,3.5576933333333334,972.613537875,0.0
2021-10-09,5,541955.55,61763.39,611510.60243,29271.931480000003,1182738.08391,25.39351851851852,5.694444444444444,29.583333333333332,3.613573333333333,971.4706312499999,7.15264
2021-10-10,6,466705.46,74232.65,513311.74203,33401.30187,1013418.5039,23.10185185185185,0.5787037037037037,23.583333333333332,1.7695333333333334,971.6822806250001,0.0
2021-10-11,0,489208.04,77470.07,536611.9022,32554.326680000002,1058374.2688799999,23.194444444444443,2.361111111111111,28.75,5.327226666666667,964.02057325,17.43456
2021-10-12,1,479879.77999999997,69417.53,391808.60657,43201.596110000006,914889.98268,17.430555555555554,-3.657407407407407,24.541666666666668,4.21894,968.5287049375,16.54048
2021-10-13,2,484814.45,81348.72,409688.36634,42105.510570000006,936608.3269100001,17.824074074074073,-0.7175925925925926,29.854166666666668,2.0303066666666667,971.5059061458333,0.0
2021-10-14,3,486500.48,84610.12,433886.69797,38474.36088,958861.53885,19.444444444444446,-0.11574074074074076,29.583333333333332,2.5518533333333333,974.0386436666666,0.0
2021-10-15,4,498962.53,94817.64,480676.02189,37343.10682,1016981.65871,21.944444444444443,-2.905092592592593,22.6875,3.0454600000000003,977.22749425,9.83488
2021-10-16,5,503409.65,91908.56999999999,550929.6092000001,34769.94344,1089109.20264,25.277777777777775,-3.0787037037037037,16.354166666666668,3.371426666666667,975.02634075,8.04672
2021-10-17,6,490222.93,75218.77,573284.04807,31162.23943,1094669.2175,25.694444444444443,1.4699074074074074,21.645833333333332,2.831253333333333,972.82518725,8.04672
2021-10-18,0,518924.08,72612.82,572199.12391,31358.597,1122481.80091,23.472222222222225,5.601851851851852,31.875,4.24688,970.2148449583333,11.176
2021-10-19,1,508687.63,86275.23,515553.19646999997,33817.46269,1058058.28916,21.354166666666668,5.68287037037037,37.125,1.9185466666666668,973.1073864166666,0.0
2021-10-20,2,512720.8,80753.83,535410.1081300001,33794.01701,1081924.92514,22.662037037037038,5.277777777777778,34.083333333333336,1.6391466666666668,976.0704776666666,0.0
2021-10-21,3,520130.31,82138.45,567434.1164599999,32138.165860000005,1119702.59232,23.796296296296294,4.768518518518518,31.583333333333332,1.89992,976.5361062916667,0.0
2021-10-22,4,514380.68,72161.97,559134.7702,31994.561070000003,1105510.01127,23.84259259259259,4.027777777777778,29.625,1.9371733333333332,972.2043490833333,0.0
2021-10-23,5,482098.76,60914.36,500616.04026,32009.214620000002,1014724.01488,22.569444444444443,4.108796296296297,31.625,2.73812,968.5287049375,0.0
2021-10-24,6,470170.42,71429.33,517947.74592,31792.342080000002,1019910.508,23.61111111111111,5.1157407407407405,32.166666666666664,2.5332266666666667,970.1866250416666,0.0
2021-10-25,0,521322.45,80906.87,625060.4779899999,31745.45072,1178128.37871,24.60648148148148,8.287037037037036,36.166666666666664,3.5763200000000004,969.3400275416666,10.28192
2021-10-26,1,510851.1,88367.91,501189.31126,36909.36174,1048949.773,20.694444444444443,2.986111111111111,33.166666666666664,5.3831066666666665,972.4724382916667,12.51712
2021-10-27,2,483051.83,86247.95,456057.72529,39309.61323,978419.16852,19.76851851851852,-1.921296296296296,24.458333333333332,1.4715066666666667,978.1587515,0.0
2021-10-28,3,509562.33999999997,84479.3,524830.90179,37513.088,1071906.3297899999,22.384259259259256,0.9259259259259259,26.625,1.7229666666666665,975.7812235208334,0.0
2021-10-29,4,511790.8,82165.47,599733.64657,34887.17184,1146411.61841,25.115740740740737,1.0648148148148147,23.25,1.5460133333333335,972.1620192083333,8.9408
2021-10-30,5,491628.63,78023.19,518423.0333,34110.533690000004,1044162.19699,23.819444444444443,0.7175925925925926,23.1875,1.87198,971.6681706666667,0.0
2021-10-31,6,459449.96,78895.0,513920.88643,33585.9366,1006956.78303,23.72685185185185,3.0555555555555554,26.958333333333332,2.8964466666666664,972.4159984583333,9.83488
2021-11-01,0,437945.77,70692.42,551240.89887,34468.080310000005,1023654.74918,22.75462962962963,3.935185185185185,30.666666666666668,2.775373333333333,975.661288875,0.0
2021-11-02,1,457853.39,67207.32,540423.20476,35649.156440000006,1033925.7512,22.47685185185185,2.824074074074074,29.041666666666668,2.1048133333333334,977.05817475,0.0
2021-11-03,2,454380.69,75797.08,536254.71568,35508.48236,1026143.88804,22.511574074074076,2.9745370370370368,29.4375,2.0489333333333333,975.3720347291666,0.0
2021-11-04,3,456053.82,75408.67,567014.92523,35306.26337,1058375.0086,23.61111111111111,2.175925925925926,26.791666666666668,1.6764000000000001,973.8269942916667,0.0
2021-11-05,4,477805.87,72414.69,569106.34445,34664.437880000005,1081576.65233,23.865740740740737,2.175925925925926,25.458333333333332,1.9185466666666668,973.9398739583334,0.0
2021-11-06,5,492873.75,74993.7,531107.69169,34213.10854,1058194.55023,23.912037037037038,2.071759259259259,25.958333333333332,1.9930533333333333,974.7018117083334,0.0
2021-11-07,6,464552.67,61542.22,502702.57085,35077.66799,1002332.90884,22.87037037037037,1.7824074074074074,26.458333333333332,2.2352000000000003,973.9116540416667,0.0
2021-11-08,0,580468.01,73345.18000000001,532491.98289,35517.27449,1148477.26738,22.615740740740744,1.736111111111111,27.083333333333332,2.3842133333333333,974.8429112916666,0.0
2021-11-09,1,586912.69,59595.52,480679.22236,36797.99476,1104389.90712,20.87962962962963,2.2916666666666665,30.375,2.17932,977.269824125,0.0
2021-11-10,2,583780.68,71330.44,473680.84957,36405.27962,1093866.80919,20.99537037037037,3.402777777777778,33.583333333333336,2.06756,975.4355295416667,0.0
2021-11-11,3,555155.1,72692.9,471109.60604,36317.35832,1062582.06436,21.615740740740737,1.3101851851851851,29.2,1.776984,976.4204046333333,0.0
2021-11-12,4,576453.6,72828.05,529761.1027299999,38717.60981,1144932.31254,22.759259259259256,-1.1712962962962963,22.34166666666667,2.0042293333333334,977.456075575,0.0
2021-11-13,5,491035.77,70191.0,491235.11099,38861.2146,1021132.09559,22.615740740740744,-1.0648148148148147,22.583333333333332,1.4156266666666666,977.269824125,0.0
2021-11-14,6,464036.19,68221.2,467690.73034,39004.819390000004,970731.73973,21.85185185185185,-0.5324074074074074,24.416666666666668,1.3783733333333332,978.0458718333333,0.0
2021-11-15,0,488664.38,70106.21,502394.58716,40525.85788,1031584.82504,21.666666666666668,-0.9027777777777778,24.333333333333332,2.06756,977.7072328333334,0.0
2021-11-16,1,492838.54,50795.39,455144.00869,39057.57217,987040.12086,20.13888888888889,-1.5046296296296298,25.0,2.12344,973.4601353749999,0.0
2021-11-17,2,485150.27,55889.7,430435.18451,43682.23255,959267.68706,18.78472222222222,-1.2152777777777777,27.895833333333332,2.17932,974.3208428333332,0.0
2021-11-18,3,489408.0,64018.05,446000.54726,41856.40022,977264.94748,19.86111111111111,-2.2685185185185186,24.958333333333332,2.40284,977.8765523333333,0.0
2021-11-19,4,486243.68,58745.99,467549.48761999997,40367.59954,994160.76716,21.203703703703702,-3.4490740740740744,19.708333333333332,2.086186666666667,976.6066560833333,0.0
2021-11-20,5,461555.24,57831.01,414833.59666,39939.71588,916328.55254,19.502314814814813,-1.2037037037037037,26.6875,1.4528800000000002,975.28032,0.0
2021-11-21,6,446906.81,55674.09,437476.88674,39391.67311,923775.36985,21.25,-2.2222222222222223,22.833333333333332,2.775373333333333,978.1305315833333,11.62304
2021-11-22,0,478085.23,50465.04,486993.18695,40241.57901,1005319.99596,20.949074074074073,-3.4375,19.895833333333332,3.2596666666666665,978.2222463124999,11.176
2021-11-23,1,492415.67,24591.29,485392.14304,39031.19578,1016839.00882,21.863425925925924,0.34722222222222227,24.229166666666668,1.6857133333333334,972.4724382916667,0.0
2021-11-24,2,471538.52,46103.27,425371.23206,39309.61323,936219.36529,19.537037037037038,3.9120370370370368,36.833333333333336,2.57048,974.3631727083333,0.0
2021-11-25,3,422453.21,64280.93,371222.86699999997,41721.58756,835397.6645600001,17.939814814814813,-4.375,23.625,3.5204400000000002,981.7567908750001,11.176
2021-11-26,4,417911.05,63414.45,366670.4622,39611.47636,824192.98856,18.449074074074073,-1.3425925925925926,26.875,2.421466666666667,978.6102701666667,0.0
2021-11-27,5,439605.19,62028.26,352114.26743,40229.85617,831949.3136,17.61574074074074,1.3194444444444444,35.333333333333336,1.8254133333333333,977.56613325,0.0
2021-11-28,6,427032.81,61268.0,355996.75406999997,41487.13076,824516.69483,17.92824074074074,0.04629629629629629,33.458333333333336,1.5553266666666667,980.3387400625,0.0
2021-11-29,0,469428.28,61807.8,420329.6829,41616.082,931374.0449,19.525462962962965,-1.25,26.833333333333332,1.4808200000000002,977.0299548333334,0.0
2021-11-30,1,484020.3,45059.24,387771.02023,43011.09996000001,914802.42019,18.333333333333332,-0.763888888888889,28.875,1.7881600000000002,975.7600585833334,0.0
2021-12-01,2,483862.44,54913.29,422605.49843,42486.502870000004,948954.4413,19.849537037037038,-0.5787037037037036,28.666666666666668,1.4528800000000002,977.3262639583332,0.0
2021-12-02,3,491074.06,56123.560000000005,446021.93062,40001.26079,977097.25141,20.79861111111111,-0.9259259259259259,25.041666666666668,1.3224933333333333,976.4585015208332,0.0
2021-12-03,4,487904.4,57277.77,411391.36808,39441.495180000005,938737.26326,19.212962962962962,2.0949074074074074,33.583333333333336,1.56464,975.4496395,0.0
2021-12-04,5,458310.99,58809.45,357139.7439,40795.4832,856246.2171,18.00925925925926,1.8634259259259258,36.458333333333336,1.87198,976.2256872083334,0.0
2021-12-05,6,427975.37,60474.69,318455.48716,42653.55334,789084.4105,16.921296296296294,0.23148148148148148,34.875,1.8626666666666667,974.8711312083333,0.0
2021-12-06,0,450710.8,50536.9,352791.92299,43776.01527,847278.73826,17.060185185185183,0.5787037037037037,35.083333333333336,2.0489333333333333,975.3649797500001,0.0
2021-12-07,1,467021.88,29145.38,364843.80274,44042.70988,875908.39262,17.40740740740741,0.2777777777777778,33.166666666666664,2.5146,972.5429880833334,0.0
2021-12-08,2,458141.03,25815.09,349123.62165,44066.15556,851330.80721,17.63888888888889,0.06944444444444445,31.25,2.589106666666667,973.8411042500001,0.0
2021-12-09,3,459391.07,42646.6,348258.08795,43057.99132,850707.14927,16.180555555555554,4.375,47.958333333333336,3.68808,970.8921229583333,0.0
2021-12-10,4,447735.01,49198.91,293166.28764,45059.66625,785960.96389,14.212962962962964,6.3657407407407405,61.5,3.3528000000000002,974.9275710416667,0.0
2021-12-11,5,417346.45,57811.59,247255.22896,49068.877530000005,713670.55649,12.592592592592593,0.625,48.958333333333336,1.4901333333333333,979.8872213958333,0.0
2021-12-12,6,399600.24,56714.56,263287.64931,46923.59781000001,709811.48712,14.212962962962964,1.3194444444444444,44.791666666666664,1.8626666666666667,975.7177287083333,0.0
2021-12-13,0,425666.53,44668.520000000004,292414.10685,45660.461800000005,763741.09865,15.254629629629628,4.097222222222222,49.125,2.34696,976.9170751666667,0.0
2021-12-14,1,446449.24,42389.78,328650.53158999997,40947.88012,816047.65171,17.708333333333332,6.25,48.208333333333336,3.8743466666666664,974.0245337083334,13.85824
2021-12-15,2,431346.98,56203.03,234882.21194,55208.714980000004,721437.90692,10.717592592592593,0.30092592592592593,51.416666666666664,3.166533333333333,979.0194589583333,21.01088
2021-12-16,3,432688.22000000003,55752.63,234710.33615,56483.57383000001,723882.12998,10.231481481481483,0.7175925925925926,54.333333333333336,1.5273866666666667,976.7477556666666,0.0
2021-12-17,4,432721.25,54701.6,226770.28661,55012.357410000004,714503.89402,10.844907407407407,0.8680555555555557,53.229166666666664,1.1921066666666666,976.3174019375,0.0
2021-12-18,5,409341.39,57251.37,233833.37219999998,55226.29924000001,698401.06144,11.805555555555555,-5.3009259259259265,37.416666666666664,2.086186666666667,978.9347992083334,0.0
2021-12-19,6,390783.85,55954.97,252240.50612,51428.09908,694452.4552,13.194444444444445,-3.8541666666666665,32.416666666666664,1.3318066666666668,979.0124039791667,0.0
2021-12-20,0,420274.24,56303.78,277812.61312,51683.070850000004,749769.92397,14.0625,-0.7060185185185186,38.770833333333336,1.73228,979.9859911041667,0.0
2021-12-21,1,416214.75,16328.57,269085.42381,51290.35571,736590.52952,14.745370370370372,0.4398148148148148,39.25,1.3597466666666669,978.4973905,0.0
2021-12-22,2,411712.12,52693.68,291866.19341999997,48893.03493,752471.34835,15.324074074074074,1.423611111111111,41.458333333333336,1.1641666666666668,976.3526768333332,0.0
2021-12-23,3,417845.92,49584.06,331560.63807,45443.58926,794850.14733,18.47222222222222,2.3379629629629632,35.875,2.01168,973.8058293541667,0.0
2021-12-24,4,402383.26,9418.11,292921.0824,47436.47206,742740.81446,13.981481481481483,10.462962962962962,82.91666666666667,3.7812133333333335,971.4424113333333,13.4112
2021-12-25,5,393841.55,21944.010000000002,283605.49899,48810.97505,726258.02404,14.004629629629628,11.736111111111109,86.91666666666667,1.3597466666666669,973.7846644166666,0.0
2021-12-26,6,392331.27999999997,51487.55,262801.77576,48172.080270000006,703305.13603,14.560185185185185,8.287037037037036,68.29166666666667,1.3597466666666669,974.1938532083333,0.0
2021-12-27,0,389325.54,19917.4,232743.73526,51410.514820000004,673479.79008,11.875,7.037037037037037,73.0,3.0361466666666668,972.274898875,0.0
2021-12-28,1,413739.63,33233.06,224196.26465,56612.52507,694548.41972,10.532407407407407,5.0,69.375,2.01168,969.0860482916665,0.0
2021-12-29,2,406008.54,54535.89,238300.56008999998,56064.4823,700373.58239,11.574074074074074,5.9259259259259265,71.29166666666667,2.06756,972.0068096666668,0.0
2021-12-30,3,407115.26,33838.340000000004,241349.02535,55416.79539000001,703881.08074,12.106481481481481,7.1759259259259265,73.70833333333333,2.0303066666666667,973.121496375,0.0
2021-12-31,4,400044.27,17848.76,253555.54759,49845.515680000004,703445.33327,13.078703703703702,9.12037037037037,77.20833333333333,2.34696,964.9236105833334,0.0
2022-01-01,5,394190.39,72369.42,215999.57962,59727.86980000001,669917.83942,10.925925925925926,-1.6666666666666663,47.208333333333336,5.886026666666667,974.8005814166667,13.85824
2022-01-02,6,385803.21,72522.54000000001,196870.79247000001,64258.747460000006,646932.74993,8.63425925925926,-6.481481481481481,39.0,2.5146,984.6634422916667,9.38784
2022-01-03,0,421353.52999999997,70218.97,237340.77078999998,62617.54986000001,721311.85065,10.717592592592593,-2.8819444444444446,42.604166666666664,1.14554,980.5715543749999,0.0
2022-01-04,1,422877.75,69100.55,241994.99274,59584.26501,724457.00775,11.331018518518519,-0.33564814814814814,47.75,2.0396199999999998,980.3528500208332,0.0
2022-01-05,2,423239.91,67648.21,248728.74645,58913.13242,730881.78887,11.481481481481481,0.9027777777777778,52.291666666666664,1.2479866666666666,977.693122875,0.0
2022-01-06,3,431728.55,59859.840000000004,253399.77966,57131.260740000005,742259.5904,12.048611111111109,2.696759259259259,55.5,1.6018933333333332,974.8640762291666,0.0
2022-01-07,4,424443.23,67990.65,278625.04012,53415.120460000006,756483.39058,13.75,3.7731481481481484,54.333333333333336,1.84404,971.97858975,0.0
2022-01-08,5,406061.96,49946.8,258467.60081,51047.10678,715576.66759,13.217592592592593,4.143518518518518,56.25,2.17932,973.9963137916667,0.0
2022-01-09,6,395180.31,70606.64,284318.25421,51313.80139,730812.3656,14.421296296296298,1.5972222222222223,48.625,1.7602200000000001,983.0337421041667,9.38784
2022-01-10,0,431322.51,69727.39,342132.38837,54701.702150000005,828156.60052,17.060185185185187,-2.800925925925926,26.625,5.0478266666666665,985.2278406250001,12.51712
2022-01-11,1,441932.95,59300.869999999995,325289.47537,54713.42499000001,821935.85036,16.203703703703706,-1.5277777777777777,31.541666666666668,3.1106533333333335,983.8591746666666,0.0
2022-01-12,2,441317.64999999997,54794.4,306494.90873,54936.158950000005,802748.71768,14.814814814814815,-4.305555555555555,28.125,2.12344,983.5487555833333,0.0
2022-01-13,3,449612.26,62083.81,311568.42742,61518.533610000006,822699.22103,14.074074074074074,-1.2037037037037037,38.25,1.7509066666666666,981.037183,0.0
2022-01-14,4,439603.11,46918.54,306805.38949,62204.31975,808612.81924,15.075231481481481,0.7118055555555557,39.354166666666664,2.44475,978.00001446875,0.0
2022-01-15,5,434865.21,42292.37,264014.57804,62488.598620000004,761368.38666,15.931712962962964,-4.450231481481482,27.145833333333332,3.748616666666667,981.0195455520834,12.51712
2022-01-16,6,408732.43,68899.34,272347.30063,62236.55756000001,743316.28819,15.50925925925926,-4.722222222222222,26.833333333333332,1.2666133333333334,977.3544838749999,0.0
2022-01-17,0,415169.51,62663.409999999996,266327.07588,59411.35312000001,740907.939,14.88425925925926,-1.736111111111111,34.125,1.397,976.0704776666666,0.0
2022-01-18,1,443127.83,48200.23,276022.07325,49130.42244,768280.32569,15.335648148148147,1.701388888888889,41.291666666666664,1.6950266666666665,974.8993511250001,0.0
2022-01-19,2,447743.27,54550.729999999996,282537.31575,47556.63117,777837.21692,15.023148148148147,4.953703703703703,52.666666666666664,1.5087599999999999,977.015844875,7.15264
2022-01-20,3,443786.01,64901.81,289102.64033,49742.94083000001,782631.59116,14.548611111111112,2.2222222222222223,48.145833333333336,1.1921066666666666,980.0988707708333,0.0
2022-01-21,4,451139.98,64071.64,275500.00977,53265.65425000001,779905.64402,14.629629629629632,-1.9212962962962965,34.458333333333336,2.1420666666666666,974.8288013333332,0.0
2022-01-22,5,418190.51,40605.36,258677.60087999998,50419.93484,727288.04572,14.652777777777779,0.162037037037037,38.791666666666664,3.24104,973.0650565416666,16.09344
2022-01-23,6,399086.87,71548.74,261387.34386999998,47914.17779,708388.39166,14.513888888888888,4.444444444444445,55.916666666666664,1.6764000000000001,977.2839340833333,0.0
2022-01-24,0,433122.43,75582.06,260896.54652,57828.769720000004,751847.74624,13.657407407407407,2.430555555555556,49.666666666666664,2.086186666666667,975.0404507083334,0.0
2022-01-25,1,445961.71,76654.56,258245.29124,60598.29067,764805.29191,13.63425925925926,-0.2777777777777778,42.75,3.1106533333333335,973.3613656666666,8.04672
2022-01-26,2,439555.77999999997,79950.98,253567.71641,62497.390750000006,755620.88716,13.414351851851853,-4.5717592592592595,31.0625,2.0768733333333333,977.7707276458333,0.0
2022-01-27,3,446135.0,79491.56,243358.92051,67280.30947000001,756774.2299800001,12.962962962962962,-4.907407407407407,30.916666666666668,1.7136533333333333,979.9507162083333,0.0
2022-01-28,4,446011.22,78708.27,263394.77713,66943.27782,776349.27495,15.532407407407407,-10.763888888888888,16.083333333333332,5.327226666666667,984.381243125,16.98752
2022-01-29,5,426347.61,74702.99,281749.26156,55264.39847,763361.27003,16.52777777777778,-7.037037037037037,21.041666666666668,3.390053333333333,978.6243801249999,0.0
2022-01-30,6,408673.34,75459.57,304136.83057,49789.83219,762600.00276,17.708333333333332,-4.444444444444445,22.5,2.495973333333333,975.9293780833333,0.0
2022-01-31,0,431312.79,66205.08,275459.21257,54411.56186,761183.56443,14.71064814814815,-3.715277777777778,30.583333333333332,1.5832666666666668,976.0916426041666,0.0
2022-02-01,1,444892.47,45582.32,261240.89599,9665.48158,715798.84757,14.583333333333334,-3.842592592592593,30.458333333333332,2.17932,969.0860482916665,0.0
2022-02-02,2,438977.44,83540.98,223402.12605,11714.04787,674093.61392,12.986111111111112,-10.763888888888888,20.458333333333332,4.619413333333333,968.0278014166666,11.62304
2022-02-03,3,450282.24,85234.53,190585.35074999998,14169.98285,655037.5736,8.935185185185185,-16.180555555555554,16.875,1.9744266666666668,979.93660625,7.59968
2022-02-04,4,444936.08999999997,87303.91,204865.32034,13554.53375,663355.94409,11.412037037037038,-15.046296296296296,15.625,3.818466666666667,986.9774754583333,10.72896
2022-02-05,5,411495.01,81708.72,207804.47724,10319.029910000001,629618.51715,13.506944444444445,-12.939814814814815,15.729166666666666,4.144433333333333,981.7497358958334,0.0
2022-02-06,6,401873.7,84734.12,235188.4723,9331.380640000001,646393.55294,13.912037037037038,-9.976851851851853,21.916666666666668,2.40284,979.7743417291667,10.72896
2022-02-07,0,435462.04,86176.86,289399.43996,10591.58594,735453.0658999999,16.550925925925927,-10.185185185185185,15.833333333333334,3.445933333333333,984.2401435416667,8.9408
2022-02-08,1,448925.66,84426.36,307075.70611,9595.144540000001,765596.51065,15.694444444444443,-6.875,23.333333333333332,2.5146,979.894276375,9.83488
2022-02-09,2,442533.395,85399.91,339199.03452,7646.222390000001,789378.65191,18.171296296296294,-9.189814814814815,17.625,2.160693333333333,976.0916426041667,0.0
2022-02-10,3,468178.22000000003,83732.20999999999,385379.03819,7734.143690000001,861291.40188,19.050925925925927,-5.6134259259259265,19.916666666666668,1.84404,975.4355295416667,8.9408
2022-02-11,4,455444.55,83323.61,361915.1265,8159.096640000001,825518.7731400001,18.53009259259259,-2.800925925925926,25.833333333333332,2.26314,974.137413375,0.0
2022-02-12,5,433906.81,84646.3,349405.79056,6793.3857800000005,790105.98634,18.94675925925926,-7.083333333333333,21.333333333333332,2.15138,979.4074828125,0.0
2022-02-13,6,415123.1,86096.45,346252.58904,6617.543180000001,767993.23222,19.14351851851852,-7.8009259259259265,16.875,2.253826666666667,981.6156912916667,0.0
2022-02-14,0,443848.8,87057.4,365502.64235,8006.6997200000005,817358.14207,18.47222222222222,-6.087962962962963,20.833333333333332,1.9558,976.253907125,0.0
2022-02-15,1,463602.49,84511.76,343999.80986,8425.79125,816028.0911099999,17.800925925925927,-7.569444444444444,19.75,4.544906666666667,967.5198429166667,13.4112
2022-02-16,2,445462.61,72451.29000000001,254694.17634,9685.996550000002,709842.78289,14.212962962962964,-1.25,35.041666666666664,3.4831866666666667,970.3136146666666,10.72896
2022-02-17,3,443827.75,90894.41,256300.53092,10327.822040000001,710456.1029599999,13.935185185185185,-3.4837962962962963,34.1875,1.9185466666666666,980.2117504375,0.0
2022-02-18,4,432884.52,90477.56,261017.53131999998,10146.118020000002,704048.16934,14.513888888888888,-8.217592592592593,22.583333333333332,2.01168,981.3052722083333,0.0
2022-02-19,5,420888.81,90851.98,300391.75312,7221.26944,728501.83256,17.1875,-6.284722222222222,22.041666666666668,1.5739533333333335,977.3333189374999,9.38784
2022-02-20,6,404194.83,82280.5,302071.15579,6758.21726,713024.20305,17.708333333333332,-6.064814814814814,21.458333333333332,2.6636133333333336,972.4865482499999,9.38784
2022-02-21,0,422174.64,78060.23,289877.18924,8730.58509,720782.4143299999,16.75925925925926,-3.009259259259259,26.479166666666668,4.693919999999999,969.5375669583333,11.62304
2022-02-22,1,438819.49,56882.25,254075.64155,9202.4294,702097.56095,14.444444444444445,1.9444444444444444,43.458333333333336,3.613573333333333,972.1196893333332,14.30528
2022-02-23,2,437187.57,28277.14,189938.29309,12235.71425,639361.57734,9.791666666666666,3.472222222222222,66.16666666666667,5.0478266666666665,972.0491395416666,15.6464
2022-02-24,3,443116.08,93931.09,179574.96021,13583.84085,636274.88106,8.391203703703704,0.6828703703703703,63.458333333333336,1.8906066666666668,980.4092898541667,0.0
2022-02-25,4,428908.33,88724.28,206624.48857000002,12473.101760000001,648005.92033,11.25,-1.4814814814814816,45.791666666666664,1.6857133333333334,978.5679402916667,0.0
2022-02-26,5,410622.85,90802.58,222859.24193,9829.601340000001,643311.69327,13.182870370370372,-1.4351851851851851,41.041666666666664,1.6298333333333332,981.6650761458333,0.0
2022-02-27,6,392082.36,82708.74,251287.32877999998,8138.5816700000005,651508.27045,15.462962962962962,-7.962962962962963,21.25,2.29108,982.8432576666668,9.38784
2022-02-28,0,430560.0,78883.05,335132.43293,8604.56456,774296.99749,18.75,-5.277777777777778,22.458333333333332,2.1420666666666666,977.2557141666666,11.176
2022-03-01,1,455856.02,92925.52,386211.05488,84307.73457,926374.80945,20.05787037037037,-4.641203703703703,21.666666666666668,1.2945533333333332,975.5131343124999,0.0
2022-03-02,2,460377.87,94560.69,407399.64342,80996.03227000001,948773.5456899999,21.34259259259259,-2.824074074074074,22.416666666666668,1.9371733333333332,975.1251104583333,0.0
2022-03-03,3,477431.6,93878.56,445378.812,75600.59516000001,998411.00716,22.962962962962962,-2.905092592592593,20.270833333333332,2.82194,971.2307619583333,0.0
2022-03-04,4,449092.29,80005.24,357260.90455,82772.04253,889125.23708,18.51851851851852,-1.087962962962963,29.458333333333332,5.010573333333333,971.5411810416666,13.4112
2022-03-05,5,410016.85000000003,85447.22,276906.14154,82540.51644,769463.50798,16.087962962962965,2.013888888888889,42.791666666666664,4.768426666666667,973.1073864166666,12.96416
2022-03-06,6,382086.14,103500.41,213484.88945,83786.06819,679357.09764,12.673611111111112,-3.217592592592593,34.604166666666664,2.7194933333333338,978.0670367708334,11.176
2022-03-07,0,404176.19,94032.08,232728.08461,84738.54894000001,721642.82355,13.495370370370368,-4.282407407407407,32.416666666666664,2.831253333333333,978.2998510833332,12.51712
2022-03-08,1,424435.14,106278.88,226247.87143,86177.52755000001,736860.53898,13.356481481481481,-8.680555555555555,24.041666666666668,2.06756,976.3103469583333,0.0
2022-03-09,2,424830.45,104411.49,251630.69349,83340.60027000001,759801.74376,14.467592592592593,-8.032407407407407,22.75,2.831253333333333,971.8939300000001,9.83488
2022-03-10,3,424242.28,92571.89,258472.66529,80330.7611,763045.7063900001,15.162037037037038,-5.601851851851852,24.75,4.991946666666666,969.4529072083333,19.66976
2022-03-11,4,431647.02,106728.16,247143.8104,82977.19223,761768.02263,14.212962962962962,-10.694444444444445,21.916666666666668,2.4773466666666666,980.063595875,7.15264
2022-03-12,5,425981.39999999997,108167.32,300540.24086,82492.159725,809013.800585,17.5,-10.25462962962963,16.083333333333332,2.4400933333333334,979.5133075,0.0
2022-03-13,6,403569.67,100199.37,313252.92974,80348.34536,797170.9451,18.310185185185187,-7.986111111111111,18.666666666666668,2.5518533333333333,974.6735917916667,9.83488
2022-03-14,0,440712.5,104065.06,376762.07166,76204.32142000001,893678.8930800001,19.90740740740741,-6.62037037037037,18.041666666666668,2.3655866666666667,978.4409506666666,0.0
2022-03-15,1,478636.36,104022.76,432531.70338,72453.01262000001,983621.076,21.678240740740737,-5.0115740740740735,18.5625,1.8347266666666666,977.5379133333332,0.0
2022-03-16,2,483028.74,104359.84,445750.31270999997,69894.50279000001,998673.5555,22.24537037037037,-3.3796296296296298,19.166666666666668,5.327226666666667,970.0455254583334,13.85824
